fname,itp,tp_prob,its,ts_prob
SC.JMG_20181125182233.mseed_0,[],[],[],[]
SC.GZA_20180107214558.mseed_0,[],[],[],[]
SC.JZG_20181008024647.mseed_0,[],[],[],[]
SC.JZG_20181008024647.mseed_3000,[],[],[],[]
SC.PWU_20181030155322.mseed_15000,[],[],[],[]
SC.MDS_20180224184310.mseed_3000,[],[],[],[]
SC.JZG_20180224163548.mseed_3000,[],[],[],[]
SC.JMG_20181125182233.mseed_3000,[],[],[],[]
SC.MDS_20180515004436.mseed_3000,[],[],[],[]
SC.JZG_20181008024647.mseed_6000,[],[],[],[]
SC.GZA_20180107214558.mseed_3000,[],[],[],[]
SC.MDS_20180224184310.mseed_6000,[],[],[],[]
SC.JZG_20180224163548.mseed_6000,[],[],[],[]
SC.YZP_20180706055715.mseed_3000,[],[],[],[]
SC.MDS_20180515004436.mseed_6000,[],[],[],[]
SC.JZG_20181008024647.mseed_9000,[],[],[],[]
SC.JMG_20181125182233.mseed_6000,[],[],[],[]
SC.YZP_20180706055715.mseed_6000,[],[],[],[]
SC.JZG_20180224163548.mseed_9000,[],[],[],[]
SC.GZA_20180107214558.mseed_6000,[],[],[],[]
SC.MDS_20180224184310.mseed_9000,[],[],[],[]
SC.MDS_20180515004436.mseed_9000,[],[],[],[]
SC.WCH_20180210163208.mseed_0,[],[],[],[]
SC.JZG_20181008024647.mseed_12000,[],[],[],[]
SC.MDS_20180515004436.mseed_12000,[],[],[],[]
SC.JMG_20181125182233.mseed_9000,[],[],[],[]
SC.MDS_20180224184310.mseed_12000,[],[],[],[]
SC.GZA_20180107214558.mseed_9000,[],[],[],[]
SC.WCH_20180210163208.mseed_3000,[],[],[],[]
SC.YZP_20180706055715.mseed_9000,[],[],[],[]
SC.MDS_20180515004436.mseed_15000,[],[],[],[]
SC.JZG_20180224163548.mseed_12000,[],[],[],[]
SC.MDS_20180224184310.mseed_15000,[],[],[],[]
SC.JMG_20181125182233.mseed_12000,[],[],[],[]
SC.JZG_20181008024647.mseed_15000,[],[],[],[]
SC.YZP_20180706055715.mseed_12000,[],[],[],[]
SC.JZG_20180224163548.mseed_15000,[],[],[],[]
SC.GZA_20180107214558.mseed_12000,[],[],[],[]
SC.WCH_20180210163208.mseed_6000,[],[],[],[]
SC.JMG_20181125182233.mseed_15000,[],[],[2968],[0.372995]
SC.WCH_20181006052954.mseed_0,[],[],[],[]
SC.GZA_20181005172248.mseed_0,[],[],[],[]
SC.TQU_20180311124418.mseed_0,[],[],[],[]
SC.TQU_20180311124418.mseed_3000,[],[],[],[]
SC.TQU_20180311124418.mseed_6000,[],[],[],[]
SC.WCH_20181006052954.mseed_3000,[],[],[],[]
SC.GZA_20181005172248.mseed_3000,[],[],[],[]
SC.YZP_20180706055715.mseed_15000,[],[],[],[]
SC.WCH_20180210163208.mseed_9000,[],[],[],[]
SC.WCH_20181006052954.mseed_6000,[],[],[],[]
SC.WCH_20180210163208.mseed_12000,[],[],[],[]
SC.GZA_20180107214558.mseed_15000,[],[],[],[]
SC.WCH_20181006052954.mseed_9000,[],[],[],[]
SC.GZA_20181005172248.mseed_6000,[],[],[],[]
SC.TQU_20180311124418.mseed_9000,[],[],[],[]
SC.WCH_20181006052954.mseed_12000,[],[],[],[]
SC.GZA_20181005172248.mseed_9000,[],[],[],[]
SC.TQU_20180311124418.mseed_12000,[],[],[],[]
SC.WCH_20180210163208.mseed_15000,[],[],[],[]
SC.YZP_20181110153149.mseed_0,[],[],[],[]
SC.PWU_20180525070626.mseed_0,[],[],[],[]
SC.AXI_20180205054629.mseed_0,[],[],[],[]
